C-17 POPULATION BY BILINGUALISM AND TRILINGUALISM,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
State,State name,Total speakers of languages,,,,,1st subsidiary languages,,,,,2nd subsidiary languages,,,,
Code,,Code,Name,Persons,Males,Females,Code,Name,Persons,Males,Females,Code,Name,Persons,Males,Females
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,115000,TRIPURI,2,2,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,038000,DEORI,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,049000,JATAPU,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,056000,KHEZHA,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,058000,KHOND/KONDH,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,071000,KUKI,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,078000,LEPCHA,1,0,1
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,079000,LIANGMEI,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,081000,LOTHA,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,086000,MIRI/MISHING,1,0,1
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,102000,RAI,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,103000,RENGMA,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,118000,WANCHO,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,120000,ZELIANG,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,121000,ZEMI,1,1,0
0000,INDIA,006000,HINDI,,,,040000,ENGLISH,,,,122000,ZOU,1,1,0
0000,INDIA,006000,HINDI,,,,041000,GADABA,32,20,12,,,,,
0000,INDIA,006000,HINDI,,,,041000,GADABA,,,,040000,ENGLISH,4,4,0
0000,INDIA,006000,HINDI,,,,041000,GADABA,,,,017000,SANSKRIT,1,1,0
0000,INDIA,006000,HINDI,,,,041000,GADABA,,,,022000,URDU,1,1,0
0000,INDIA,006000,HINDI,,,,041000,GADABA,,,,105000,SAVARA,1,1,0
0000,INDIA,006000,HINDI,,,,042000,GANGTE,1,1,0,,,,,
0000,INDIA,006000,HINDI,,,,042000,GANGTE,,,,040000,ENGLISH,1,1,0
0000,INDIA,006000,HINDI,,,,043000,GARO,880,674,206,,,,,
0000,INDIA,006000,HINDI,,,,043000,GARO,,,,002000,BENGALI,320,259,61
0000,INDIA,006000,HINDI,,,,043000,GARO,,,,040000,ENGLISH,96,73,23
0000,INDIA,006000,HINDI,,,,043000,GARO,,,,001000,ASSAMESE,56,44,12
0000,INDIA,006000,HINDI,,,,043000,GARO,,,,014000,NEPALI,13,7,6
0000,INDIA,006000,HINDI,,,,043000,GARO,,,,020000,TAMIL,3,1,2
0000,INDIA,006000,HINDI,,,,043000,GARO,,,,055000,KHASI,3,2,1
0000,INDIA,006000,HINDI,,,,044000,GONDI,77653,39553,38100,,,,,
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,013000,MARATHI,2017,1114,903
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,045000,HALABI,958,563,395
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,040000,ENGLISH,661,506,155
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,067000,KORKU,157,98,59
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,021000,TELUGU,142,82,60
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,015000,ORIYA,107,59,48
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,005000,GUJARATI,90,61,29
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,017000,SANSKRIT,44,35,9
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,022000,URDU,26,18,8
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,002000,BENGALI,14,11,3
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,030000,BHILI/BHILODI,10,6,4
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,016000,PUNJABI,9,9,0
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,123000,OTHERS,6,5,1
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,001000,ASSAMESE,4,1,3
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,007000,KANNADA,3,3,0
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,010000,MAITHILI,3,2,1
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,019000,SINDHI,2,2,0
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,028000,ARABIC/ARBI,2,0,2
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,011000,MALAYALAM,1,0,1
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,020000,TAMIL,1,1,0
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,053000,KHANDESHI,1,1,0
0000,INDIA,006000,HINDI,,,,044000,GONDI,,,,068000,KORWA,1,0,1
0000,INDIA,006000,HINDI,,,,045000,HALABI,11661,5831,5830,,,,,
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,044000,GONDI,675,385,290
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,015000,ORIYA,640,330,310
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,040000,ENGLISH,188,135,53
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,096000,PARJI,134,102,32
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,017000,SANSKRIT,57,41,16
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,013000,MARATHI,32,17,15
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,021000,TELUGU,17,11,6
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,002000,BENGALI,14,9,5
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,022000,URDU,14,8,6
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,005000,GUJARATI,2,2,0
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,016000,PUNJABI,2,2,0
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,123000,OTHERS,2,2,0
0000,INDIA,006000,HINDI,,,,045000,HALABI,,,,028000,ARABIC/ARBI,1,1,0
0000,INDIA,006000,HINDI,,,,046000,HALAM,45,23,22,,,,,
0000,INDIA,006000,HINDI,,,,046000,HALAM,,,,002000,BENGALI,4,2,2
0000,INDIA,006000,HINDI,,,,046000,HALAM,,,,008000,KASHMIRI,4,2,2
0000,INDIA,006000,HINDI,,,,046000,HALAM,,,,022000,URDU,3,2,1
0000,INDIA,006000,HINDI,,,,046000,HALAM,,,,040000,ENGLISH,1,0,1
0000,INDIA,006000,HINDI,,,,047000,HMAR,16,11,5,,,,,
0000,INDIA,006000,HINDI,,,,047000,HMAR,,,,002000,BENGALI,5,5,0
0000,INDIA,006000,HINDI,,,,047000,HMAR,,,,082000,LUSHAI/MIZO,2,2,0
0000,INDIA,006000,HINDI,,,,047000,HMAR,,,,040000,ENGLISH,1,1,0
0000,INDIA,006000,HINDI,,,,048000,HO,2846,1731,1115,,,,,
0000,INDIA,006000,HINDI,,,,048000,HO,,,,015000,ORIYA,307,194,113
0000,INDIA,006000,HINDI,,,,048000,HO,,,,040000,ENGLISH,169,125,44
0000,INDIA,006000,HINDI,,,,048000,HO,,,,002000,BENGALI,144,93,51
0000,INDIA,006000,HINDI,,,,048000,HO,,,,017000,SANSKRIT,46,36,10
0000,INDIA,006000,HINDI,,,,048000,HO,,,,022000,URDU,16,9,7
0000,INDIA,006000,HINDI,,,,048000,HO,,,,018000,SANTALI,15,4,11
0000,INDIA,006000,HINDI,,,,048000,HO,,,,072000,KURUKH/ORAON,10,8,2
0000,INDIA,006000,HINDI,,,,048000,HO,,,,010000,MAITHILI,4,3,1
0000,INDIA,006000,HINDI,,,,048000,HO,,,,091000,MUNDARI,4,4,0
0000,INDIA,006000,HINDI,,,,048000,HO,,,,090000,MUNDA,3,0,3
0000,INDIA,006000,HINDI,,,,048000,HO,,,,014000,NEPALI,1,1,0
0000,INDIA,006000,HINDI,,,,048000,HO,,,,123000,OTHERS,1,1,0
0000,INDIA,006000,HINDI,,,,049000,JATAPU,3,3,0,,,,,
0000,INDIA,006000,HINDI,,,,049000,JATAPU,,,,040000,ENGLISH,1,1,0
0000,INDIA,006000,HINDI,,,,050000,JUANG,3,1,2,,,,,
0000,INDIA,006000,HINDI,,,,050000,JUANG,,,,040000,ENGLISH,2,1,1
0000,INDIA,006000,HINDI,,,,051000,KABUI,19,11,8,,,,,
0000,INDIA,006000,HINDI,,,,051000,KABUI,,,,012000,MANIPURI,8,5,3
0000,INDIA,006000,HINDI,,,,051000,KABUI,,,,002000,BENGALI,2,1,1
0000,INDIA,006000,HINDI,,,,052000,KARBI / MIKIR,44,23,21,,,,,
0000,INDIA,006000,HINDI,,,,052000,KARBI / MIKIR,,,,001000,ASSAMESE,22,16,6
0000,INDIA,006000,HINDI,,,,052000,KARBI / MIKIR,,,,022000,URDU,3,0,3
0000,INDIA,006000,HINDI,,,,052000,KARBI / MIKIR,,,,002000,BENGALI,2,0,2
0000,INDIA,006000,HINDI,,,,052000,KARBI / MIKIR,,,,015000,ORIYA,1,0,1
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,11718,5837,5881,,,,,
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,013000,MARATHI,3916,2270,1646
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,022000,URDU,208,138,70
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,040000,ENGLISH,37,23,14
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,008000,KASHMIRI,29,20,9
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,005000,GUJARATI,20,10,10
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,030000,BHILI/BHILODI,13,7,6
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,004000,DOGRI,2,1,1
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,009000,KONKANI,2,1,1
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,002000,BENGALI,1,0,1
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,011000,MALAYALAM,1,1,0
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,016000,PUNJABI,1,0,1
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,021000,TELUGU,1,1,0
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,028000,ARABIC/ARBI,1,1,0
0000,INDIA,006000,HINDI,,,,053000,KHANDESHI,,,,123000,OTHERS,1,1,0
0000,INDIA,006000,HINDI,,,,054000,KHARIA,3821,1728,2093,,,,,
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,040000,ENGLISH,76,37,39
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,091000,MUNDARI,51,27,24
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,015000,ORIYA,28,19,9
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,072000,KURUKH/ORAON,13,6,7
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,002000,BENGALI,10,4,6
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,090000,MUNDA,7,3,4
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,001000,ASSAMESE,3,2,1
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,013000,MARATHI,2,2,0
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,123000,OTHERS,2,0,2
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,014000,NEPALI,1,1,0
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,018000,SANTALI,1,0,1
0000,INDIA,006000,HINDI,,,,054000,KHARIA,,,,048000,HO,1,0,1
0000,INDIA,006000,HINDI,,,,055000,KHASI,896,647,249,,,,,
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,040000,ENGLISH,176,126,50
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,014000,NEPALI,71,60,11
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,001000,ASSAMESE,59,40,19
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,002000,BENGALI,44,26,18
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,043000,GARO,2,2,0
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,010000,MAITHILI,1,1,0
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,016000,PUNJABI,1,1,0
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,022000,URDU,1,1,0
0000,INDIA,006000,HINDI,,,,055000,KHASI,,,,071000,KUKI,1,1,0
0000,INDIA,006000,HINDI,,,,056000,KHEZHA,1,1,0,,,,,
0000,INDIA,006000,HINDI,,,,057000,KHIEMNUNGAN,1,1,0,,,,,
0000,INDIA,006000,HINDI,,,,057000,KHIEMNUNGAN,,,,040000,ENGLISH,1,1,0
0000,INDIA,006000,HINDI,,,,058000,KHOND/KONDH,7,5,2,,,,,
0000,INDIA,006000,HINDI,,,,058000,KHOND/KONDH,,,,015000,ORIYA,1,0,1
0000,INDIA,006000,HINDI,,,,059000,KINNAURI,192,111,81,,,,,
0000,INDIA,006000,HINDI,,,,059000,KINNAURI,,,,040000,ENGLISH,39,27,12
0000,INDIA,006000,HINDI,,,,059000,KINNAURI,,,,014000,NEPALI,1,1,0
0000,INDIA,006000,HINDI,,,,059000,KINNAURI,,,,074000,LAHAULI,1,0,1
0000,INDIA,006000,HINDI,,,,060000,KISAN,66,33,33,,,,,
0000,INDIA,006000,HINDI,,,,060000,KISAN,,,,015000,ORIYA,25,16,9
0000,INDIA,006000,HINDI,,,,060000,KISAN,,,,072000,KURUKH/ORAON,1,1,0
0000,INDIA,006000,HINDI,,,,060000,KISAN,,,,090000,MUNDA,1,0,1
0000,INDIA,006000,HINDI,,,,061000,KOCH,23,16,7,,,,,
0000,INDIA,006000,HINDI,,,,061000,KOCH,,,,040000,ENGLISH,5,5,0
0000,INDIA,006000,HINDI,,,,061000,KOCH,,,,018000,SANTALI,1,1,0
0000,INDIA,006000,HINDI,,,,061000,KOCH,,,,022000,URDU,1,0,1
0000,INDIA,006000,HINDI,,,,062000,KODA/KORA,107,54,53,,,,,
0000,INDIA,006000,HINDI,,,,062000,KODA/KORA,,,,018000,SANTALI,8,4,4
0000,INDIA,006000,HINDI,,,,062000,KODA/KORA,,,,040000,ENGLISH,6,3,3
0000,INDIA,006000,HINDI,,,,062000,KODA/KORA,,,,002000,BENGALI,2,1,1
0000,INDIA,006000,HINDI,,,,063000,KOLAMI,10,6,4,,,,,
0000,INDIA,006000,HINDI,,,,063000,KOLAMI,,,,013000,MARATHI,2,1,1
0000,INDIA,006000,HINDI,,,,065000,KONDA,9,5,4,,,,,
0000,INDIA,006000,HINDI,,,,065000,KONDA,,,,040000,ENGLISH,1,1,0
0000,INDIA,006000,HINDI,,,,066000,KONYAK,16,11,5,,,,,
0000,INDIA,006000,HINDI,,,,066000,KONYAK,,,,001000,ASSAMESE,1,1,0
0000,INDIA,006000,HINDI,,,,066000,KONYAK,,,,040000,ENGLISH,1,1,0
0000,INDIA,006000,HINDI,,,,067000,KORKU,13035,6758,6277,,,,,
0000,INDIA,006000,HINDI,,,,067000,KORKU,,,,013000,MARATHI,519,347,172
0000,INDIA,006000,HINDI,,,,067000,KORKU,,,,044000,GONDI,107,68,39
0000,INDIA,006000,HINDI,,,,067000,KORKU,,,,040000,ENGLISH,42,36,6
0000,INDIA,006000,HINDI,,,,067000,KORKU,,,,017000,SANSKRIT,3,3,0
0000,INDIA,006000,HINDI,,,,067000,KORKU,,,,022000,URDU,3,3,0
0000,INDIA,006000,HINDI,,,,067000,KORKU,,,,019000,SINDHI,1,0,1
0000,INDIA,006000,HINDI,,,,067000,KORKU,,,,030000,BHILI/BHILODI,1,0,1
0000,INDIA,006000,HINDI,,,,068000,KORWA,759,403,356,,,,,
0000,INDIA,006000,HINDI,,,,068000,KORWA,,,,013000,MARATHI,75,52,23
0000,INDIA,006000,HINDI,,,,068000,KORWA,,,,040000,ENGLISH,5,2,3
0000,INDIA,006000,HINDI,,,,068000,KORWA,,,,044000,GONDI,4,3,1
0000,INDIA,006000,HINDI,,,,068000,KORWA,,,,022000,URDU,1,1,0
0000,INDIA,006000,HINDI,,,,069000,KOYA,43,24,19,,,,,
0000,INDIA,006000,HINDI,,,,069000,KOYA,,,,021000,TELUGU,37,20,17
0000,INDIA,006000,HINDI,,,,070000,KUI,37,16,21,,,,,
0000,INDIA,006000,HINDI,,,,070000,KUI,,,,040000,ENGLISH,5,3,2
0000,INDIA,006000,HINDI,,,,070000,KUI,,,,015000,ORIYA,4,1,3
0000,INDIA,006000,HINDI,,,,070000,KUI,,,,002000,BENGALI,1,0,1
0000,INDIA,006000,HINDI,,,,071000,KUKI,4,4,0,,,,,
0000,INDIA,006000,HINDI,,,,071000,KUKI,,,,082000,LUSHAI/MIZO,1,1,0
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,52440,25209,27231,,,,,
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,040000,ENGLISH,1234,687,547
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,091000,MUNDARI,226,119,107
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,002000,BENGALI,133,72,61
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,015000,ORIYA,132,74,58
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,090000,MUNDA,55,31,24
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,014000,NEPALI,41,17,24
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,001000,ASSAMESE,33,19,14
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,048000,HO,27,18,9
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,013000,MARATHI,26,14,12
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,016000,PUNJABI,18,11,7
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,018000,SANTALI,15,9,6
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,054000,KHARIA,15,7,8
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,017000,SANSKRIT,9,4,5
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,022000,URDU,9,6,3
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,021000,TELUGU,6,6,0
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,044000,GONDI,4,2,2
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,123000,OTHERS,4,1,3
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,060000,KISAN,3,1,2
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,007000,KANNADA,2,2,0
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,011000,MALAYALAM,2,0,2
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,009000,KONKANI,1,0,1
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,010000,MAITHILI,1,1,0
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,019000,SINDHI,1,0,1
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,028000,ARABIC/ARBI,1,1,0
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,032000,BHUMIJ,1,1,0
0000,INDIA,006000,HINDI,,,,072000,KURUKH/ORAON,,,,045000,HALABI,1,1,0
0000,INDIA,006000,HINDI,,,,073000,LADAKHI,38,21,17,,,,,
0000,INDIA,006000,HINDI,,,,073000,LADAKHI,,,,040000,ENGLISH,4,1,3
0000,INDIA,006000,HINDI,,,,073000,LADAKHI,,,,123000,OTHERS,4,2,2
0000,INDIA,006000,HINDI,,,,073000,LADAKHI,,,,022000,URDU,3,2,1
0000,INDIA,006000,HINDI,,,,073000,LADAKHI,,,,008000,KASHMIRI,2,1,1
0000,INDIA,006000,HINDI,,,,074000,LAHAULI,191,117,74,,,,,
0000,INDIA,006000,HINDI,,,,074000,LAHAULI,,,,040000,ENGLISH,4,2,2
0000,INDIA,006000,HINDI,,,,074000,LAHAULI,,,,013000,MARATHI,3,2,1
0000,INDIA,006000,HINDI,,,,074000,LAHAULI,,,,016000,PUNJABI,3,3,0
0000,INDIA,006000,HINDI,,,,074000,LAHAULI,,,,017000,SANSKRIT,3,2,1
0000,INDIA,006000,HINDI,,,,074000,LAHAULI,,,,022000,URDU,2,2,0
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,4367,2182,2185,,,,,
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,040000,ENGLISH,609,358,251
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,016000,PUNJABI,432,210,222
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,022000,URDU,49,40,9
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,004000,DOGRI,30,12,18
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,017000,SANSKRIT,6,4,2
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,008000,KASHMIRI,4,1,3
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,019000,SINDHI,4,1,3
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,005000,GUJARATI,3,3,0
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,013000,MARATHI,2,1,1
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,002000,BENGALI,1,0,1
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,015000,ORIYA,1,1,0
0000,INDIA,006000,HINDI,,,,075000,LAHNDA,,,,021000,TELUGU,1,1,0
0000,INDIA,006000,HINDI,,,,076000,LAKHER,4,3,1,,,,,
0000,INDIA,006000,HINDI,,,,076000,LAKHER,,,,082000,LUSHAI/MIZO,3,3,0
0000,INDIA,006000,HINDI,,,,077000,LALUNG,2,0,2,,,,,
0000,INDIA,006000,HINDI,,,,077000,LALUNG,,,,001000,ASSAMESE,1,0,1
0000,INDIA,006000,HINDI,,,,078000,LEPCHA,9,6,3,,,,,
0000,INDIA,006000,HINDI,,,,078000,LEPCHA,,,,014000,NEPALI,7,4,3
0000,INDIA,006000,HINDI,,,,078000,LEPCHA,,,,031000,BHOTIA,1,1,0
0000,INDIA,006000,HINDI,,,,079000,LIANGMEI,1,0,1,,,,,
0000,INDIA,006000,HINDI,,,,080000,LIMBU,50,41,9,,,,,
0000,INDIA,006000,HINDI,,,,080000,LIMBU,,,,014000,NEPALI,18,12,6
0000,INDIA,006000,HINDI,,,,080000,LIMBU,,,,040000,ENGLISH,2,2,0
0000,INDIA,006000,HINDI,,,,080000,LIMBU,,,,013000,MARATHI,1,1,0
0000,INDIA,006000,HINDI,,,,081000,LOTHA,17,10,7,,,,,
0000,INDIA,006000,HINDI,,,,081000,LOTHA,,,,001000,ASSAMESE,6,4,2
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,1195,904,291,,,,,
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,040000,ENGLISH,117,91,26
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,002000,BENGALI,42,31,11
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,014000,NEPALI,19,17,2
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,123000,OTHERS,11,7,4
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,001000,ASSAMESE,5,5,0
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,097000,PAWI,5,3,2
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,115000,TRIPURI,5,3,2
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,012000,MANIPURI,4,3,1
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,010000,MAITHILI,1,1,0
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,013000,MARATHI,1,1,0
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,016000,PUNJABI,1,0,1
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,018000,SANTALI,1,1,0
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,072000,KURUKH/ORAON,1,1,0
0000,INDIA,006000,HINDI,,,,082000,LUSHAI/MIZO,,,,113000,THADO,1,1,0
0000,INDIA,006000,HINDI,,,,083000,MALTO,85,43,42,,,,,
0000,INDIA,006000,HINDI,,,,083000,MALTO,,,,002000,BENGALI,7,3,4
0000,INDIA,006000,HINDI,,,,083000,MALTO,,,,018000,SANTALI,7,6,1
0000,INDIA,006000,HINDI,,,,084000,MARAM,1,1,0,,,,,
0000,INDIA,006000,HINDI,,,,086000,MIRI/MISHING,57,29,28,,,,,
0000,INDIA,006000,HINDI,,,,086000,MIRI/MISHING,,,,001000,ASSAMESE,14,7,7
0000,INDIA,006000,HINDI,,,,086000,MIRI/MISHING,,,,002000,BENGALI,1,0,1
0000,INDIA,006000,HINDI,,,,087000,MISHMI,15,8,7,,,,,
0000,INDIA,006000,HINDI,,,,087000,MISHMI,,,,001000,ASSAMESE,3,3,0
0000,INDIA,006000,HINDI,,,,087000,MISHMI,,,,040000,ENGLISH,3,2,1
0000,INDIA,006000,HINDI,,,,087000,MISHMI,,,,014000,NEPALI,1,1,0
0000,INDIA,006000,HINDI,,,,088000,MOGH,26,14,12,,,,,
0000,INDIA,006000,HINDI,,,,088000,MOGH,,,,040000,ENGLISH,4,4,0
0000,INDIA,006000,HINDI,,,,088000,MOGH,,,,002000,BENGALI,3,2,1
0000,INDIA,006000,HINDI,,,,089000,MONPA,11,8,3,,,,,
0000,INDIA,006000,HINDI,,,,089000,MONPA,,,,040000,ENGLISH,3,2,1
0000,INDIA,006000,HINDI,,,,089000,MONPA,,,,001000,ASSAMESE,2,2,0
0000,INDIA,006000,HINDI,,,,090000,MUNDA,3415,1636,1779,,,,,
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,015000,ORIYA,187,103,84
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,040000,ENGLISH,137,81,56
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,001000,ASSAMESE,52,31,21
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,072000,KURUKH/ORAON,32,15,17
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,002000,BENGALI,30,15,15
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,014000,NEPALI,23,19,4
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,013000,MARATHI,11,3,8
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,018000,SANTALI,4,3,1
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,022000,URDU,4,4,0
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,005000,GUJARATI,2,1,1
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,017000,SANSKRIT,2,1,1
0000,INDIA,006000,HINDI,,,,090000,MUNDA,,,,054000,KHARIA,2,1,1
